point	26	3	0	7	12081.710263697756	21542.327506330763	1009.0	12036	21504
point	25	3	0	7	6772.128460668697	15194.480478869542	132.0	6779	15161
point	23	4	1	7	13641.110119169969	28254.662488541348	448.0	13856	28234
disappearpoint	22	3	1	7	12071.0	6830.0	0.0	12071	6830
point	21	4	4	7	11369.463374519073	15837.485975761414	63.0625	11513	15775
point	20	4	0	7	12152.493316274724	28270.42223643773	298.0	12393	28070
point	19	5	1	7	12938.561183839734	20528.935664336153	298.0	12982	20356
point	18	5	0	7	16036.346178181318	23294.433750088992	298.0	16262	23042
point	17	5	0	7	14998.393881552067	22202.840583730376	298.0	15061	22555
point	16	5	2	7	5934.314848970741	19292.262557537735	252.24999999999997	6063	19299
point	15	5	0	7	8598.509248520373	18897.40987333965	1009.0	8584	18848
point	13	6	0	7	9710.817571593263	10682.294443828665	298.0	9876	10594
point	24	4	2	7	12603.0	20926.357051080577	252.25	12603	20869
point	11	6	4	7	13972.91002621966	19891.94886838768	63.0625	14065	20013
point	10	6	0	7	13621.128427694628	19225.902714632357	672.0	13545	19256
point	9	7	1	7	5221.622479449407	18929.35251450767	298.0	5287	19018
point	8	7	2	7	8401.679650076929	12687.801087499605	252.25	8393	12673
point	7	7	0	7	13844.416446924795	6897.547556264228	298.0	14434	7066
point	29	3	3	7	9042.55977838663	11964.459188929772	126.125	9384	11763
point	14	6	0	7	12511.757643032492	27797.81668797035	298.0	12564	27679
point	4	8	2	7	11166.254369302673	14923.335879370721	252.24999999999997	11090	14578
point	3	8	0	7	5080.813753897617	18007.842631515574	298.0	5079	18012
point	2	8	3	7	3874.527796422202	16804.42849242006	126.125	3770	16710
point	1	8	1	7	8661.048196211004	15961.27285681458	298.0	8598	16032
point	0	8	1	7	11725.399543844824	17419.69616069393	448.0	11717	17349
newpoint	35	1	5	7	4809.0	10750.0	31.53125	4785	10773
newpoint	36	1	4	7	15346.0	22223.0	63.06250000000001	15278	22374
newpoint	37	1	0	7	5387.0	17685.0	298.0	5368	17826
newpoint	38	1	1	7	7637.0	14770.0	298.0	7654	14684
newpoint	39	1	4	7	10278.0	5309.0	63.06250000000001	10278	5144
point	39	2	4	8	10278.0	5245.9375	63.06250000000001	10278	5144
point	38	2	1	8	7822.716465738983	14574.986160187484	298.0	7838	14555
point	37	2	0	8	5018.200213733083	17795.054339458413	672.0	5006	17794
point	36	2	4	8	15320.105544803257	22280.50092256924	63.06250000000001	15278	22374
point	35	2	5	8	4786.234809407454	10771.816640984523	31.53125	4785	10773
point	33	3	2	8	18190.240168487253	9660.175472354875	132.0	18203	9726
point	32	3	0	8	5923.428103261802	21729.107964910574	298.0	5909	21571
point	31	3	2	8	12305.209452017823	26705.011316590124	252.25	12303	26670
point	30	3	0	8	12242.602636998521	11943.193554003614	298.0	12194	12062
point	28	4	1	8	12275.966939949036	18603.29709729808	448.0	12292	18433
point	27	4	0	8	14788.793235653782	13003.878225188115	447.99999999999994	14816	13034
point	26	4	0	8	11223.64572340966	21038.287564153834	1009.0	10364	20772
point	25	4	0	8	6853.126184483653	15097.169118916854	132.0	6887	15068
point	23	5	1	8	14086.460169973516	28208.873711047738	448.0	14099	28206
point	34	3	0	8	8100.018221359804	14773.184345981941	298.0	8370	14998
point	21	5	4	8	11427.284499358764	15812.314634348551	63.0625	11513	15775
point	20	5	0	8	12381.42325759474	28079.647285337716	298.0	12393	28070
point	19	6	1	8	13032.49884968926	20251.136886504883	298.0	13046	20245
point	18	6	0	8	16234.949375842712	23072.26091223821	298.0	16262	23042
point	17	6	0	8	15050.55381529788	22496.240211050575	298.0	15061	22555
point	16	6	2	8	6180.460918901399	19261.215368745005	252.25	6206	19253
point	15	6	0	8	8573.686751956742	17892.975864341908	1008.9999999999999	8652	17274
point	13	7	0	8	9973.401516067637	10541.392764049031	298.0	10063	10493
point	24	5	2	8	12603.0	20674.10705108058	252.24999999999997	12603	20538
point	11	7	4	8	14011.092031463593	19942.13864206522	63.0625	14065	20013
point	10	7	0	8	13296.497963965312	18784.83432889472	672.0	13241	18684
point	9	8	1	8	5423.194600351204	19147.379949864222	298.0	5480	19201
point	8	8	2	8	8272.37975415966	12471.229355336127	252.25	8259	12449
point	7	8	0	8	14130.95058332176	6979.414452377646	298.0	14434	7066
point	29	4	3	8	9151.186046562834	11900.366681667912	126.125	9384	11763
point	14	7	0	8	12649.119397682516	27533.923516410756	298.0	12671	27497
point	4	9	2	8	11111.864682471309	14677.0193665942	252.24999999999997	11090	14578
point	3	9	0	8	4987.543710761895	18290.368867714315	298.0	4982	18307
point	2	9	3	8	3780.9373557214944	16719.880606376424	126.125	3770	16710
point	1	9	1	8	8447.94958164541	15894.945036766843	298.0	8439	15887
point	0	9	1	8	11756.853962343846	16982.707924687693	448.0	11738	16945
newpoint	40	1	2	8	9816.0	14450.0	252.25	9810	14634
newpoint	41	1	0	8	11547.0	13475.0	298.0	11496	13479
newpoint	42	1	0	8	18339.0	18326.0	672.0	18030	18415
newpoint	43	1	1	8	6600.0	20925.0	504.49999999999994	6725	20869
newpoint	44	1	0	8	15994.0	22033.0	298.0	16023	21999
point	44	2	0	9	16156.41261002243	21783.667366279587	298.0	16194	21723
point	43	2	1	9	6981.385825530281	20606.43606767048	504.49999999999994	7057	20530
point	42	2	0	9	17695.241307890017	18518.42723225547	672.0	17431	18606
point	41	2	0	9	11272.537204462711	13580.966875754273	298.0	11158	13662
point	40	2	2	9	9794.848776306015	14684.589248638267	252.25	9796	14690
point	39	3	4	9	10278.0	5182.875	63.06250000000001	10278	5144
point	38	3	1	9	8047.665974358635	14729.590275640743	298.0	8370	14998
point	37	3	0	9	4361.383457671185	17894.15692202016	672.0	4240	17932
point	36	3	4	9	15294.211089606511	22338.001845138482	63.06250000000001	15278	22374
point	35	3	5	9	4764.361898673192	10751.474238401071	31.531250000000004	4692	10676
point	33	4	2	9	18217.77920985474	9789.24632452543	132.0	18271	10017
point	32	4	0	9	5963.529297598931	21448.11521658554	298.0	6040	21363
point	31	4	2	9	12350.944264616017	26490.338968745637	252.25	12600	26355
point	30	4	0	9	12105.750151278688	12165.833057354792	298.0	11881	12124
point	28	5	1	9	12268.040608208335	18175.40870363449	448.0	12218	18111
point	27	5	0	9	15090.80595779256	13334.771392686644	448.0	15114	13360
point	26	5	0	9	10254.949297443949	20773.03857811958	1009.0	9944	20776
point	25	5	0	9	6931.229807100236	14993.424740250473	132.0	7013	14781
point	23	6	1	9	14490.893801299719	28016.89997512741	448.0	14501	28012
point	34	4	0	9	8329.018712928944	14963.874604938952	298.0	8370	14998
point	21	6	4	9	11485.105624198455	15787.143292935689	63.0625	11513	15775
point	20	6	0	9	12506.10897754675	27810.663652836156	298.0	12564	27679
point	19	7	1	9	13200.999098934226	20008.770247356257	298.0	13207	20002
point	18	7	0	9	16433.537621861295	22850.074709966666	298.0	16506	22769
point	17	7	0	9	15240.401860929685	22528.75697848632	198.0	15229	22486
point	16	7	2	9	6420.134585334475	19182.56682845161	252.25	6425	19181
point	15	7	0	9	8695.973649757998	16891.429247105418	1009.0	8752	16404
point	13	8	0	9	10235.789596161561	10400.125592063161	298.0	10303	10364
point	24	6	2	9	12609.143664691732	20422.119123106728	252.25	12613	20377
point	11	8	4	9	14049.274036707526	19992.328415742755	63.0625	14065	20013
point	10	8	0	9	12751.030936953533	18480.61607430946	672.0	12734	18479
point	9	9	1	9	5391.688062225672	19343.407004718458	298.0	5324	19389
point	8	9	2	9	8142.163199890651	12255.188366877434	252.25	8089	12167
point	7	9	0	9	14417.484719718726	7061.281348491065	298.0	14434	7066
point	29	5	3	9	9259.812314739036	11836.274174406053	126.125	9384	11763
point	14	8	0	9	12849.696663041417	27329.632839748443	298.0	12923	27291
point	4	10	2	9	11070.104700793843	14428.47276645018	252.25	11021	14078
disappearpoint	3	9	0	9	4956.0	18432.0	0.0	4956	18432
point	2	10	3	9	3832.0073504606507	16617.83392412877	126.125	3861	16563
disappearpoint	1	9	1	9	8356.0	15765.0	0.0	8356	15765
point	0	10	1	9	11723.975777142734	16555.248082381364	504.50000000000006	11730	16535
newpoint	45	1	0	9	15782.0	28297.0	298.0	15895	28515
newpoint	46	1	1	9	9665.0	21204.0	298.0	9710	21216
newpoint	47	1	2	9	5976.0	21153.0	252.25	6002	21267
newpoint	48	1	0	9	10149.0	14130.0	298.0	10168	14069
newpoint	49	1	1	9	9384.0	11763.0	298.0	9507	11689
point	49	2	1	10	9641.273552005006	11913.378172429417	504.49999999999994	9659	11943
point	48	2	0	10	9948.667658306804	13998.546358677255	298.0	9866	14006
point	47	2	2	10	6064.355282938924	21343.353405095935	252.25	6190	21242
point	46	2	1	10	9595.698031077154	21358.357904793258	298.0	9518	21362
point	45	2	0	10	15919.579132612147	28561.321163671335	298.0	15965	28650
point	42	3	0	10	17042.394030683357	18641.704552301253	672.0	17033	18641
point	41	3	0	10	11023.401970175728	13744.167401927607	298.0	10986	13767
point	40	3	2	10	9739.862217951137	14929.434048639114	252.25	9718	15007
point	39	4	4	10	10292.142182837128	5124.377721313485	63.0625	10358	5033
point	38	4	1	10	8276.666465927776	14920.280534597754	298.0	8370	14998
point	37	4	0	10	4272.969985917807	18169.748528137003	298.0	4265	18280
point	36	4	4	10	15268.547670453829	22395.605324676962	63.0625	15229	22486
point	35	4	5	10	4742.540161931328	10728.713932336976	31.531250000000004	4692	10676
point	33	5	2	10	18247.815407713202	9917.78358300797	132.0	18271	10017
point	32	5	0	10	6182.884579850271	21247.739772254114	298.0	6190	21242
point	31	5	2	10	12572.583796899626	26369.89819396773	252.25	12600	26355
disappearpoint	30	4	0	10	11842.0	12129.0	0.0	11842	12129
point	28	6	1	10	12154.3601263854	17879.975521688535	298.0	12140	17796
point	27	6	0	10	15389.9814103946	13668.229418651163	448.0	15481	13769
point	26	6	0	10	9319.566508510537	20493.621189075362	1009.0	8843	19730
point	25	6	0	10	6978.649582987849	14870.236409412004	132.0	7013	14781
point	23	7	1	10	14875.380123010544	27822.283435376088	448.0	14733	27153
point	34	5	0	10	8329.316166759949	15239.264592470072	298.0	8327	15253
point	21	7	4	10	11545.552676749445	15772.620169845994	63.0625	11896	15747
point	20	7	0	10	12641.964853240765	27545.99681015621	298.0	12671	27497
disappearpoint	19	7	1	10	13304.0	19994.0	0.0	13304	19994
point	18	8	0	10	16634.05371339236	22908.364220608066	298.0	16814	23103
point	17	8	0	10	15290.934040834083	22345.27882108902	198.0	15346	22223
point	16	8	2	10	6660.160733559642	19104.99422220308	252.25	7248	18915
point	15	8	0	10	8842.611020851478	15893.619556020247	1009.0	8948	15300
point	13	9	0	10	10498.746142126787	10259.920343942342	298.0	10508	10255
point	24	7	2	10	12702.24632991069	20192.0412110586	252.24999999999997	12780	20082
point	11	9	4	10	14093.622504289933	20036.58706372041	63.06250000000001	14281	20191
point	10	9	0	10	12200.039411655292	18327.204412585303	447.99999999999994	12201	18320
point	9	10	1	10	5144.302151062313	19509.545831143532	298.0	5109	19533
point	8	10	2	10	8012.807628326657	12038.632417289478	252.24999999999997	7997	12012
point	7	10	0	10	14532.091755221267	7329.135025911016	298.0	14560	7404
point	29	6	3	10	9368.43858291524	11772.181667144194	126.125	9384	11763
point	14	9	0	10	13130.491006521024	27304.94889576232	298.0	13191	27275
point	4	11	2	10	11035.103858281045	14178.662831652955	252.25	11021	14078
point	44	3	0	10	16600.674894022348	22026.92629256293	672.0	16614	22041
point	2	11	3	10	3891.5507262546885	16506.650882685797	126.12499999999999	3951	16397
point	43	3	1	10	7371.937318373217	20289.062681626783	504.5	7401	20260
point	0	11	1	10	11906.356620598688	16098.104288691766	504.5	12045	15875
newpoint	50	1	0	10	15402.0	12206.0	448.00000000000006	15205	12345
newpoint	51	1	0	10	13693.0	13811.0	448.0	13620	13898
newpoint	52	1	0	10	19207.0	23436.0	298.0	19124	23350
newpoint	53	1	1	10	13268.0	12067.0	298.0	13167	12353
newpoint	54	1	0	10	12686.0	11462.0	448.00000000000006	12800	11456
point	54	2	0	11	13131.85655453785	11490.63653725156	448.0	13215	11506
point	53	2	1	11	13168.768214635935	12347.992976377453	298.0	13167	12353
point	52	2	0	11	18999.779759819186	23221.841942407114	298.0	18430	22634
point	51	2	0	11	13344.220991201704	14086.290126368927	448.00000000000006	13297	14116
point	50	2	0	11	15042.521058444278	12473.091863977792	448.00000000000006	15016	12494
point	47	3	2	11	6260.388486890845	21184.606310689003	252.25	6320	21136
point	46	3	1	11	9299.822835463017	21380.310638617364	298.0	9248	21392
point	45	3	0	11	16056.37354623399	28826.06275381213	298.0	16069	28851
point	42	4	0	11	16390.593809268168	18498.89017627345	672.0	16275	18495
point	41	4	0	11	10612.134260948382	13350.152808707535	672.0	10544	13292
point	40	4	2	11	9650.489166710502	15164.82938052815	252.25	9644	15180
point	39	5	4	11	10329.014178916357	5073.217826753554	63.0625	10358	5033
point	38	5	1	11	8340.644212171177	15172.086648752316	298.0	8327	15253
point	37	5	0	11	4140.510943135547	18284.037482925334	198.0	4080	18286
point	36	5	4	11	15243.27103273346	22453.380496609232	63.0625	15229	22486
point	35	5	5	11	4720.718425189464	10705.953626272882	31.531250000000004	4692	10676
point	33	6	2	11	18279.73548388742	10045.815752044218	132.0	18348	10271
point	32	6	0	11	6408.093567378749	21052.87581334518	298.0	6515	20952
point	31	6	2	11	12795.112452621333	26367.78745991036	252.25	12858	26421
point	49	3	1	11	9900.802348292067	12346.003913820112	504.5	9935	12403
point	28	7	1	11	12103.91128068457	17586.276876431086	298.0	12087	17488
point	27	7	0	11	15690.89888101119	14000.120364636352	448.0	15708	14019
point	26	7	0	11	8774.127881304876	19707.326051458396	672.0	8600	19650
point	25	7	0	11	7128.404076459261	14824.903724739936	448.0	7289	14886
point	23	8	1	11	14782.160806436195	27384.089232975588	448.0	14733	27153
point	34	6	0	11	8157.658229433943	15480.461826790133	298.0	8121	15526
point	21	8	4	11	11608.447326074587	15768.02212759768	63.0625	11896	15747
point	20	8	0	11	12837.2141333302	27336.046662030592	298.0	12849	27330
point	48	3	0	11	9704.807837133918	14148.234623160415	298.0	9690	14161
disappearpoint	18	8	0	11	16814.0	23103.0	0.0	16814	23103
point	17	9	0	11	15286.530393030689	22199.6369401192	198.0	15234	22179
point	16	9	2	11	6900.185213160812	19027.41644386297	252.25	7248	18915
point	15	9	0	11	9107.606251058216	14926.58160129776	1008.9999999999999	9160	14804
point	13	10	0	11	10772.796789494698	10154.969042857781	298.0	12332	9967
point	24	8	2	11	12680.62812470066	20019.278588214103	252.25	12517	19916
point	11	10	4	11	14142.289344655439	20076.69214513272	63.06250000000001	14281	20191
point	10	10	0	11	12002.986332535773	18165.41107481599	88.0	11773	18122
point	9	11	1	11	4894.4572384735775	19671.965197806887	298.0	4845	19704
point	8	11	2	11	8182.645003274722	11891.581619497478	252.25000000000003	8219	11868
point	7	11	0	11	14776.238282354096	7375.548573811297	298.0	15041	7342
point	29	7	3	11	9476.591433588803	11707.294584670151	126.125	9507	11689
point	14	10	0	11	13396.546745300966	27170.726627349515	298.0	13420	27159
point	4	12	2	11	11001.614648659195	13928.657539059905	252.25	10986	13767
point	44	4	0	11	17041.35391663264	22520.05245949863	672.0	17168	22665
point	2	12	3	11	3951.947374290193	16395.97581157817	126.12500000000001	4025	16317
point	43	4	1	11	7665.929386191955	19880.04632019465	504.50000000000006	7778	19721
point	0	12	1	11	12134.984364792466	15650.539088018833	504.5	12242	15383
newpoint	55	1	1	11	10228.0	21816.0	298.0	10405	21795
newpoint	56	1	0	11	14089.0	10700.0	298.00000000000006	14108	10694
newpoint	57	1	0	11	12680.0	21923.0	298.0	12696	21898
newpoint	58	1	1	11	11211.0	28406.0	298.0	11206	28487
newpoint	59	1	2	11	8737.0	17640.0	252.25	8723	17701
point	59	2	2	12	8899.405523833639	17770.667398905312	252.25000000000003	8999	17810
point	58	2	1	12	11051.467374137765	28468.191812099532	504.49999999999994	10979	28372
point	57	2	0	12	12460.019752110726	21435.342364519962	672.0	12474	21403
point	56	2	0	12	14256.22450666158	10525.85443080558	298.0	14260	10517
point	55	2	1	12	10418.435390389464	21676.966246231426	298.0	10416	21638
point	53	3	1	12	13411.892924456697	12448.88719176377	504.5	13220	12936
point	52	3	0	12	18792.37497946795	23007.862370747916	298.0	18430	22634
point	51	3	0	12	12972.04522137588	14333.99687177655	448.0	12965	14339
point	50	3	0	12	14693.575010615445	12753.436991083026	448.0	14631	12806
point	47	4	2	12	6447.52435492192	21015.669326637777	252.24999999999997	6515	20952
point	46	4	1	12	9071.198285081928	21293.40790880926	298.0	9029	21229
point	45	4	0	12	16180.267132462099	29096.999496889024	298.0	16210	29174
point	42	5	0	12	15719.526154190737	18504.118644837374	672.0	15645	18513
point	41	5	0	12	9884.504250898377	13866.297733667441	1008.9999999999999	9708	14020
point	40	5	2	12	9677.36071083772	15410.45840761289	252.25	9691	15453
point	39	6	4	12	10368.74756892455	5041.149255558174	63.0625	10449	5102
point	38	6	1	12	8200.378024317093	15427.393758612307	298.0	8121	15526
disappearpoint	37	5	0	12	4064.0	18381.0	0.0	4064	18381
point	36	6	4	12	15236.07485055906	22512.53068959648	63.0625	15249	22561
point	35	6	5	12	4698.896688447599	10683.193320208788	31.531250000000004	4692	10676
point	33	7	2	12	18318.03026307276	10172.13878987638	132.0	18348	10271
point	32	7	0	12	6811.023884006266	20793.60828143271	672.0	6814	20791
point	31	7	2	12	13010.011218723348	26466.476079873944	252.25	13011	26466
point	49	4	1	12	10160.365456905254	12778.609094842092	504.5	10277	12973
point	28	8	1	12	11909.172368712414	17248.769852654124	447.99999999999994	11806	17110
point	27	8	0	12	15983.24282746479	14338.24282746479	448.0	16009	14364
point	26	8	0	12	8118.14683704275	19571.893354630345	672.0	8055	19564
